1-Pot, 3-Bean Chicken Stew Recipe - Allrecipes.com,4.0,25,2095
Carnation(R) Chicken And Wild Rice Soup Recipe - Allrecipes.com,4.5,24,748
Carnation(R) New England Clam Chowder Recipe - Allrecipes.com,4.2,32,1617
Carne Con Papas Recipe - Allrecipes.com,4.5,28,1773
Carne Guisada I Recipe - Allrecipes.com,4.2,42,2095
Carne Guisada II Recipe - Allrecipes.com,4.4,96,3573
Carne Guisada III Recipe - Allrecipes.com,4.6,100,3089
Carol's Chicken Chili Recipe - Allrecipes.com,4.4,65,5068
Carrot and Cilantro Soup Recipe - Allrecipes.com,4.2,18,793
Carrot and Coriander Soup II Recipe - Allrecipes.com,3.9,13,638
Carrot and Ginger Soup Recipe - Allrecipes.com,4.5,100,2894
Carrot Apple Soup Recipe - Allrecipes.com,4.0,8,209
Carrot Cheese Soup Recipe - Allrecipes.com,4.0,3,188
Carrot Chile and Cilantro Soup Recipe - Allrecipes.com,4.4,69,4582
Carrot Coconut Lime Soup Recipe - Allrecipes.com,4.1,8,396
Carrot Dill Soup Recipe - Allrecipes.com,4.3,32,1008
Carrot Fennel Mystery Soup Recipe - Allrecipes.com,0.0,0,149
Carrot Ginger Creme Recipe - Allrecipes.com,4.3,50,1083
Carrot Soup Recipe - Allrecipes.com,4.3,38,1223
Carrot Soup 'a la Louise' Recipe - Allrecipes.com,4.5,39,690
Carrot Soup Indienne I Recipe - Allrecipes.com,3.4,6,265
Carrot Soup Indienne II Recipe - Allrecipes.com,3.5,1,133
Carrot Soup with Lime and Chiles Recipe - Allrecipes.com,3.0,4,93
Carrot Soup with Potatoes and Cream Recipe - Allrecipes.com,4.5,11,505
Carrot Zucchini Soup Recipe - Allrecipes.com,4.1,8,274
Carrot, Potato, and Cabbage Soup Recipe - Allrecipes.com,4.6,54,2322
Carrots, Potatoes, and Pork Ribs Soup Recipe - Allrecipes.com,3.5,2,126
Casablanca Chili Recipe - Allrecipes.com,4.2,40,622
Catfish Etouffee Recipe - Allrecipes.com,4.1,7,578
Catfish Gumbo Recipe - Allrecipes.com,4.3,43,1619
Catherine's Spicy Chicken Soup Recipe - Allrecipes.com,4.8,1101,50408
Cathie's Clam Chowder Recipe - Allrecipes.com,4.5,17,1412
Cathy's Amazing Fish Chowder Recipe - Allrecipes.com,3.9,13,1054
Cauliflower and White Cheddar Cheese Soup Recipe - Allrecipes.com,4.1,20,986
Cauliflower Cheese Soup II Recipe - Allrecipes.com,4.2,8,591
Cauliflower Soup Recipe - Allrecipes.com,4.1,29,1248
Cauliflower Tomato Soup Recipe - Allrecipes.com,4.4,14,939
Cauliflower-Cheese Soup Recipe - Allrecipes.com,4.5,169,4607
Cawl (Traditional Welsh Broth) Recipe - Allrecipes.com,4.4,6,404
Cazuela de Vaca (Beef and Pumpkin Stew) Recipe - Allrecipes.com,4.7,7,675
CB's Black Eyed Peas Recipe - Allrecipes.com,4.0,14,715
Celeriac and Pear Soup Recipe - Allrecipes.com,3.8,3,169
Celery and Carrot Soup Recipe - Allrecipes.com,4.1,10,613
Celery and Stilton Soup Recipe - Allrecipes.com,4.0,2,146
Celery Potato Chowder Recipe - Allrecipes.com,3.5,0,74
Cha Cha's White Chicken Chili Recipe - Allrecipes.com,4.7,1110,27492
Chad's Slow Cooker Taco Soup Recipe - Allrecipes.com,4.7,25,2639
Chamberlayne Chicken and Kale Stew Recipe - Allrecipes.com,3.6,10,294
Charlotte's Tortellini Soup Recipe - Allrecipes.com,4.7,59,1435
Chayote and Sausage Stew Recipe - Allrecipes.com,4.7,6,113
Chayote Soup Recipe - Allrecipes.com,4.6,19,785
Cheapskate Stew Recipe - Allrecipes.com,4.0,61,4349
Cheddar Chicken Soup Recipe - Allrecipes.com,3.0,2,181
Cheddar, Potato and Bacon Chowder Recipe - Allrecipes.com,4.0,3,601
Cheese and Broccoli Chicken Soup Recipe - Allrecipes.com,4.7,287,7654
Cheese Soup I Recipe - Allrecipes.com,4.3,13,262
Cheese Soup II Recipe - Allrecipes.com,0.0,0,87
Cheese Soup III Recipe - Allrecipes.com,4.4,15,700
Cheese Soup IV Recipe - Allrecipes.com,4.5,19,953
Cheese Soup V Recipe - Allrecipes.com,4.3,6,361
Cheese Soup with Broccoli Recipe - Allrecipes.com,4.6,99,3922
Cheese Vegetable Soup I Recipe - Allrecipes.com,4.1,33,1351
Cheese Vegetable Soup II Recipe - Allrecipes.com,1.0,1,243
Cheese, Broccoli, and Chicken Soup Recipe - Allrecipes.com,4.4,10,872
Cheeseburger Chowder Recipe - Allrecipes.com,3.0,3,164
Cheeseburger Soup I Recipe - Allrecipes.com,4.5,529,32575
Cheeseburger Soup II Recipe - Allrecipes.com,4.5,51,1690
Cheeseburger Soup III Recipe - Allrecipes.com,4.5,63,2355
Cheeseburger Vegetable Soup Recipe - Allrecipes.com,4.4,18,617
Cheesiest Potato Soup Recipe - Allrecipes.com,4.7,223,8774
Cheesiest Tomato Soup Recipe - Allrecipes.com,4.1,35,1133
Cheesy Brat Stew for the Slow Cooker Recipe - Allrecipes.com,4.0,138,4783
Cheesy Broccoli and Vegetable Soup Recipe - Allrecipes.com,4.5,20,929
Cheesy Broccoli Soup Recipe - Allrecipes.com,4.5,26,1255
Cheesy Catfish Chowder Recipe - Allrecipes.com,4.7,37,842
Cheesy Chicken Poblano Chowder Recipe - Allrecipes.com,4.6,17,660
Cheesy Chili Casserole Recipe - Allrecipes.com,4.0,1,130
Cheesy Floret Soup Recipe - Allrecipes.com,4.5,2,266
Cheesy Leek and Mustard Soup Recipe - Allrecipes.com,4.3,9,249
Cheesy Meatball Soup Recipe - Allrecipes.com,4.6,21,769
Cheesy Potato and Corn Chowder Recipe - Allrecipes.com,4.7,536,11647
Cheesy Potato Knipla Soup Recipe - Allrecipes.com,4.5,2,329
Cheesy Potato Soup I Recipe - Allrecipes.com,4.2,15,802
Cheesy Potato Soup II Recipe - Allrecipes.com,4.6,141,4039
Cheesy Taco Chili Recipe - Allrecipes.com,4.6,12,556
Cheesy Vegetable Chowder  Recipe - Allrecipes.com,4.7,78,2510
Cheesy Vegetable Soup Recipe - Allrecipes.com,4.5,3,161
Cheesy Vegetable Soup I Recipe - Allrecipes.com,4.5,51,1920
Cheesy Vegetable Soup II Recipe - Allrecipes.com,4.2,9,453
Cheesy Veggie Soup Recipe - Allrecipes.com,4.0,1,156
Chestnut Soup Recipe - Allrecipes.com,4.8,3,271
Chestnut, Lentils and Vegetable Stew Recipe - Allrecipes.com,4.2,3,357
Chi Tan T'ang (Egg Drop Soup) Recipe - Allrecipes.com,4.0,92,3886
Chiarello's Chicken and Pastina Soup Recipe - Allrecipes.com,4.7,2,222
Chicken and Artichoke Minestrone Recipe - Allrecipes.com,4.6,31,1406
Chicken and Bacon Chowder Recipe - Allrecipes.com,4.5,23,895
Chicken and Black Bean Chili Recipe - Allrecipes.com,4.6,44,2607
Chicken and Corn Chili Recipe - Allrecipes.com,4.5,418,30793
Chicken and Corn Chowder Recipe - Allrecipes.com,4.7,33,1686
Chicken and Corn Chowder with Thyme Recipe - Allrecipes.com,4.2,26,1309
Chicken and Dumplings I Recipe - Allrecipes.com,4.0,59,2832
Chicken and Dumplings II Recipe - Allrecipes.com,4.0,36,1940
Chicken and Dumplings III Recipe - Allrecipes.com,4.6,262,6511
Chicken and Fresh Tomato Slow Cooker Stew Recipe - Allrecipes.com,3.7,16,3432
Chicken and Mushroom Chowder Recipe - Allrecipes.com,4.2,140,18551
Chicken and Potato Soup Recipe - Allrecipes.com,3.9,26,1422
Chicken and Rice Soup I Recipe - Allrecipes.com,4.1,35,1131
Chicken and Rice Soup II Recipe - Allrecipes.com,4.1,32,3060
Chicken and Tomato Stew with Arugula and Cannellini Recipe - Allrecipes.com,4.4,11,631
Chicken and Tortellini Stew Recipe - Allrecipes.com,4.6,6,631
Chicken and Two Bean Chili Recipe - Allrecipes.com,4.4,8,1817
Chicken and Vegetables Soup Recipe - Allrecipes.com,3.8,2,213
Chicken and Wild Rice Soup Recipe - Allrecipes.com,4.0,2,744
Chicken Andouille Gumbo Recipe - Allrecipes.com,4.7,190,8478
Chicken Borscht Recipe - Allrecipes.com,4.3,5,155
Chicken Broth in a Slow Cooker Recipe - Allrecipes.com,4.7,107,9053
Chicken Brunswick Stew Recipe - Allrecipes.com,3.0,3,153
Chicken Cheese Chowder Recipe - Allrecipes.com,4.7,84,2398
Chicken Chilaquiles Recipe - Allrecipes.com,4.2,9,727
Chicken Chili Recipe - Allrecipes.com,4.3,27,2048
Chicken Chili I Recipe - Allrecipes.com,3.6,10,661
Chicken Chili II Recipe - Allrecipes.com,4.2,37,1356
Chicken Chili Soup Recipe - Allrecipes.com,4.6,69,2896
Chicken Chili Verde Recipe - Allrecipes.com,4.7,3,113
Chicken Cilantro Recipe - Allrecipes.com,4.3,28,1037
Chicken Corn Chowder Recipe - Allrecipes.com,4.5,40,3593
Chicken Corn Soup I Recipe - Allrecipes.com,4.7,17,652
Chicken Dumpling Soup Recipe - Allrecipes.com,4.1,37,2393
Chicken Enchilada Soup I Recipe - Allrecipes.com,4.4,70,2683
Chicken Enchilada Soup II Recipe - Allrecipes.com,4.6,142,3567
Chicken Enchilada Soup III Recipe - Allrecipes.com,4.5,253,8274
Chicken Gumbo Soup Recipe - Allrecipes.com,3.9,20,1432
Chicken Jambalaya Recipe - Allrecipes.com,4.6,25,1743
Chicken Jambalaya I Recipe - Allrecipes.com,4.5,99,3334
Chicken Jambalaya II Recipe - Allrecipes.com,3.5,7,742
Chicken Karhaai Recipe - Allrecipes.com,3.4,5,286
Chicken Long Rice Soup Recipe - Allrecipes.com,4.7,16,2533
Chicken Meatball Soup Recipe - Allrecipes.com,4.4,30,1356
Chicken 'n' Carrot Dumpling Stew Recipe - Allrecipes.com,4.3,12,729
Chicken Noodle and Vegetable Soup Recipe - Allrecipes.com,0.0,0,270
Chicken Noodle Soup Recipe - Allrecipes.com,4.7,271,9846
Chicken Noodle Soup I Recipe - Allrecipes.com,4.0,33,1822
Chicken Noodle Soup II Recipe - Allrecipes.com,4.5,72,3340
Chicken Noodle Soup III Recipe - Allrecipes.com,2.0,3,239
Chicken Pot Pie Soup Recipe - Allrecipes.com,4.4,168,6244
Chicken Pot Pie Soup with Toasted Almonds Recipe - Allrecipes.com,4.8,6,920
Chicken Rice Soup Mix Recipe - Allrecipes.com,4.0,3,438
Chicken Rotini Soup Recipe - Allrecipes.com,4.4,19,1084
Chicken Song Soup Recipe - Allrecipes.com,3.7,4,209
Chicken Sotanghon Recipe - Allrecipes.com,0.0,0,169
Chicken Soup Recipe - Allrecipes.com,4.7,33,3834
Chicken Soup Au Pistou Recipe - Allrecipes.com,4.5,7,604
Chicken Soup Base Recipe - Allrecipes.com,3.5,1,101
Chicken Soup I Recipe - Allrecipes.com,4.6,24,904
Chicken Soup II Recipe - Allrecipes.com,4.5,21,1023
Chicken Soup III Recipe - Allrecipes.com,4.7,95,3506
Chicken Soup with Adzuki Beans, Escarole, and Sweet Potato Recipe - Allrecipes.com,4.2,15,748
Chicken Soup with Drop-In Noodles Recipe - Allrecipes.com,3.8,4,1463
Chicken Soup with Stuffed Noodles Recipe - Allrecipes.com,4.5,2,450
Chicken Stew 'Fricot' Recipe - Allrecipes.com,4.4,23,751
Chicken Stew With Coconut Milk Recipe - Allrecipes.com,4.4,87,3184
Chicken Stew with Pepper and Pineapple Recipe - Allrecipes.com,3.7,31,1283
Chicken Stock Recipe - Allrecipes.com,4.8,54,5563
Chicken Stock Gumbo Recipe - Allrecipes.com,4.6,13,1106
Chicken Tagine Recipe - Allrecipes.com,4.1,98,12828
Chicken Tagine with Couscous Recipe - Allrecipes.com,3.8,9,897
Chicken Thigh and Dumpling Stew Recipe - Allrecipes.com,4.7,34,1847
Chicken Tinola Recipe - Allrecipes.com,4.5,3,369
Chicken Tortellini Soup Recipe - Allrecipes.com,4.5,46,1817
Chicken Tortilla Soup Recipe - Allrecipes.com,4.5,50,3165
Chicken Tortilla Soup I Recipe - Allrecipes.com,4.7,748,21840
Chicken Tortilla Soup II Recipe - Allrecipes.com,4.6,259,8597
Chicken Tortilla Soup III Recipe - Allrecipes.com,4.6,253,5029
Chicken Tortilla Soup IV Recipe - Allrecipes.com,4.5,93,4316
Chicken Tortilla Soup V Recipe - Allrecipes.com,4.7,1062,30035
Chicken Vegetable Barley Soup Recipe - Allrecipes.com,4.5,58,4140
Chicken Vegetable Soup Recipe - Allrecipes.com,3.9,8,502
Chicken Veggie Soup I Recipe - Allrecipes.com,2.0,6,133
Chicken Veggie Soup II Recipe - Allrecipes.com,4.6,9,403
Chicken Wild Rice Soup Recipe - Allrecipes.com,4.7,154,6067
Chicken Wild Rice Soup I Recipe - Allrecipes.com,4.7,259,5480
Chicken Wild Rice Soup II Recipe - Allrecipes.com,4.7,33,2115
Chicken Wild Rice Soup III Recipe - Allrecipes.com,3.2,14,1708
Chicken Wings in Tomato Soup Recipe - Allrecipes.com,4.5,2,184
Chicken with Herb Dumplings Recipe - Allrecipes.com,4.0,2,356
Chicken, Fennel and Mushroom Soup Recipe - Allrecipes.com,4.2,22,2128
Chicken, Rice and Vegetable Soup Recipe - Allrecipes.com,4.3,61,3637
Chicken, Spinach, and Potato Soup Recipe - Allrecipes.com,4.5,25,1205
Chicken, Tom Yum and Karengo Soup Recipe - Allrecipes.com,4.0,1,245
Chickpea and Eggplant  Stew Recipe - Allrecipes.com,4.0,8,288
Chickpea and Pasta Soup Recipe - Allrecipes.com,4.2,18,751
Chickpea and Tomato Soup Recipe - Allrecipes.com,3.8,15,642
Chickpea Soup I Recipe - Allrecipes.com,4.3,31,1171
Chickpea Soup II Recipe - Allrecipes.com,4.0,10,340
Chile Colorado Recipe - Allrecipes.com,4.6,71,2885
Chile Verde II Recipe - Allrecipes.com,4.5,142,5057
Chili - The Heat is On! Recipe - Allrecipes.com,4.6,8,532
Chili Bean Soup Recipe - Allrecipes.com,4.0,1,101
Chili Casserole with Egg Noodles Recipe - Allrecipes.com,3.6,6,654
Chili Cheese Soup Recipe - Allrecipes.com,3.7,3,147
Chili Chicken Stew Recipe - Allrecipes.com,4.5,81,2316
Chili Colorado Recipe - Allrecipes.com,4.4,31,1623
Chili con Carne I Recipe - Allrecipes.com,4.2,22,2338
Chili con Carne II Recipe - Allrecipes.com,4.5,134,4958
Chili con Carne III Recipe - Allrecipes.com,4.1,31,1696
Chili Dogs Recipe - Allrecipes.com,3.2,5,386
Chili For Two Recipe - Allrecipes.com,4.6,19,788
Chili I Recipe - Allrecipes.com,4.5,104,3249
Chili II Recipe - Allrecipes.com,4.5,20,880
Chili III Recipe - Allrecipes.com,4.4,22,836
Chili in a Bread Bowl Recipe - Allrecipes.com,3.8,4,308
Chili IV Recipe - Allrecipes.com,4.0,8,490
Chili Joe's for Kids Recipe - Allrecipes.com,3.7,6,523
Chili Rick's Recipe - Allrecipes.com,4.5,254,6666
Chili Soup Recipe - Allrecipes.com,4.4,14,996
Chili Stew Recipe - Allrecipes.com,4.0,2,324
Chili Verde Stew Recipe - Allrecipes.com,4.6,20,746
Chili with Ground Pork Recipe - Allrecipes.com,4.4,7,358
Chili with Pepperoni Recipe - Allrecipes.com,4.0,4,223
Chili With Pulled Beef & Pork for a Crowd Recipe - Allrecipes.com,4.6,14,1642
Chili with Ziti Recipe - Allrecipes.com,3.9,9,503
Chili Without The Beans Recipe - Allrecipes.com,3.9,12,763
Chili-Flavored Turkey Stew With Hominy and Tomatoes Recipe - Allrecipes.com,4.3,18,1331
Chili-Stuffed Peppers Recipe - Allrecipes.com,4.1,6,418
Chilled Banana and Coconut Soup Recipe - Allrecipes.com,3.5,2,392
Chilled Beet Soup Recipe - Allrecipes.com,4.0,13,592
Chilled Cucumber Yogurt Soup Recipe - Allrecipes.com,3.6,12,768
Chilled Kale and Potato Soup Recipe - Allrecipes.com,0.0,0,228
Chilled Minty Coconut Melon Soup Recipe - Allrecipes.com,0.0,0,99
Chilled Orange Borscht Recipe - Allrecipes.com,3.7,3,117
Chilled Pea Soup Recipe - Allrecipes.com,3.0,2,61
Chilled Squash and Carrot Soup Recipe - Allrecipes.com,3.5,3,252
Chilled Strawberry Soup Recipe - Allrecipes.com,4.3,69,2734
Chilled Tomato and Avocado Soup Recipe - Allrecipes.com,3.6,13,966
Chilled Tomato Soup with Seared Scallops, Avocado, and Ripped Basil Recipe - Allrecipes.com,5.0,1,408
Chinese Chicken and Potato Soup Recipe - Allrecipes.com,3.4,6,316
Chinese Chicken Soup Recipe - Allrecipes.com,4.5,18,954
Chinese Corn Soup Recipe - Allrecipes.com,3.5,2,276
Chinese Creamy Corn Soup Recipe - Allrecipes.com,4.1,11,562
Chinese Egg Soup Recipe - Allrecipes.com,3.8,18,1230
Chinese Ham Stew Recipe - Allrecipes.com,4.0,0,95
Chinese Lion's Head Soup Recipe - Allrecipes.com,4.6,24,1057
Chinese Shrimp and Tofu Soup Recipe - Allrecipes.com,4.4,33,1956
Chinese Sizzling Rice Soup Recipe - Allrecipes.com,4.6,15,1789
Chinese Spicy Hot And Sour Soup Recipe - Allrecipes.com,4.3,93,5705
Chinese Tomato Soup: Dutch-Style Recipe - Allrecipes.com,3.4,5,64
Chipotle Chicken Soup Recipe - Allrecipes.com,4.7,24,4063
Chive Mushroom Soup Recipe - Allrecipes.com,4.7,12,487
Chorizo and Lentil Stew Recipe - Allrecipes.com,4.4,71,2283
Chourico Stew Recipe - Allrecipes.com,5.0,1,152
Chris' Chili Recipe - Allrecipes.com,4.9,7,551
Christmas Eve Beef Stew Recipe - Allrecipes.com,4.4,87,5295
Christmas Eve Oyster Stew Recipe - Allrecipes.com,4.0,4,343
Christmas Onion Soup Recipe - Allrecipes.com,3.1,10,389
Christmas Seafood Soup Recipe - Allrecipes.com,4.0,2,127
Chuck Wagon Stew Recipe - Allrecipes.com,4.3,18,738
Chuck's Come On Ice Cream (or Night of the Red Death) Chili Recipe - Allrecipes.com,4.5,27,1241
Chunky Bacon and Potato Soup Recipe - Allrecipes.com,4.1,19,2154
Chunky Broccoli Cheese Soup Recipe - Allrecipes.com,4.4,9,633
Chunky Cheese Soup Recipe - Allrecipes.com,4.6,34,845
Chunky Chicken Noodle Soup Recipe - Allrecipes.com,4.3,18,1752
Chunky Chicken Veggie Soup Recipe - Allrecipes.com,4.2,6,175
Chunky Potato Soup Recipe - Allrecipes.com,4.7,177,9021
Chunky Pumpkin Chili Recipe - Allrecipes.com,5.0,3,221
Chunky Seafood Chowder Recipe - Allrecipes.com,4.6,13,628
Chunky Stew Recipe - Allrecipes.com,4.4,10,597
Chunky Tomato Potato Soup Recipe - Allrecipes.com,4.1,94,9107
Chunky Veggie Chowder Recipe - Allrecipes.com,4.8,7,246
Cincinnati Chili I Recipe - Allrecipes.com,4.4,274,7953
Cincinnati Chili II Recipe - Allrecipes.com,4.1,11,581
Cincinnati Skyline Chili Recipe - Allrecipes.com,3.9,36,1324
Cincinnati-Style Chili Recipe - Allrecipes.com,4.4,47,1651
Cindy's Awesome Clam Chowder Recipe - Allrecipes.com,4.7,198,26119
Cindy's Thai Hot and Sour Soup Recipe - Allrecipes.com,4.3,2,503
Cioppino Recipe - Allrecipes.com,4.8,384,32197
Clam Chowder Recipe - Allrecipes.com,3.6,8,507
Clam Chowder Canadian Military Style Recipe - Allrecipes.com,4.5,52,1518
Clam Chowder II Recipe - Allrecipes.com,4.7,28,1047
Clam Chowder III Recipe - Allrecipes.com,4.5,67,2482
Clam with Tomato and Rice Soup Recipe - Allrecipes.com,4.5,17,556
Classic Chili Recipe - Allrecipes.com,4.3,24,2864
Classic Clam Chowder Recipe - Allrecipes.com,4.6,9,1189
Classic Minestrone Recipe - Allrecipes.com,4.5,115,9057
Classic She Crab Soup Recipe - Allrecipes.com,4.4,35,2288
Classic Vichyssoise Recipe - Allrecipes.com,4.3,22,1391
Claudette's Minestrone Recipe - Allrecipes.com,3.1,11,717
Cock a Leekie Soup Recipe - Allrecipes.com,4.5,22,1348
Cock-A-Leekie Stew Recipe - Allrecipes.com,4.0,4,313
Coconut Conch Chowder Recipe - Allrecipes.com,5.0,2,131
Coconut Curry Pumpkin Soup Recipe - Allrecipes.com,4.2,23,1285
Coconut Lentil Soup Recipe - Allrecipes.com,3.9,37,1728
Coconut Milk Shrimp Soup Recipe - Allrecipes.com,4.3,6,388
Coconut-Tamari Mushroom Soup Recipe - Allrecipes.com,5.0,1,124
Cogy's World Famous Matzo Balls Recipe - Allrecipes.com,4.4,8,489
Cold Beet Soup - Lithuanian Saltibarsciai Recipe - Allrecipes.com,5.0,2,156
Cold Day Chili Recipe - Allrecipes.com,4.3,23,4201
Cold Fruit Explosion Soup Recipe - Allrecipes.com,0.0,0,120
Cold Russian Borscht Recipe - Allrecipes.com,4.0,4,328
Colene's Easy Tomato Vegetable Soup Recipe - Allrecipes.com,4.3,28,1643
Collard-Kielbasa Soup Recipe - Allrecipes.com,4.6,19,1282
Colleen's Slow Cooker Jambalaya Recipe - Allrecipes.com,4.4,838,61246
Colombian Ahuyama Soup Recipe - Allrecipes.com,3.5,2,85
Colombian Chicken Stew (Ajiaco) Recipe - Allrecipes.com,3.5,5,255
Colombian Lentils Recipe - Allrecipes.com,4.0,2,425
Colorado Buffalo Chili Recipe - Allrecipes.com,4.5,18,574
Colorado Green Chili (Chile Verde) Recipe - Allrecipes.com,4.5,9,1305
Colorful Corn Chowder Recipe - Allrecipes.com,4.3,101,5060
Comfort Soup a la Montreal Recipe - Allrecipes.com,4.5,13,404
Comfy Potato Soup Recipe - Allrecipes.com,4.5,1,112
Condensed Soup Mix Recipe - Allrecipes.com,4.7,15,1279
Confetti Chowder Recipe - Allrecipes.com,4.5,9,221
Conh Chowdah (Corn Chowder) Recipe - Allrecipes.com,4.1,15,543
Connie's Quick Stew Recipe - Allrecipes.com,4.0,9,235
Cookson Stew Recipe - Allrecipes.com,3.8,5,132
Cool and Spicy Melon Soup Recipe - Allrecipes.com,4.3,2,154
Cool Raspberry Soup Recipe - Allrecipes.com,4.6,5,470
Cordon Bleu Soup Recipe - Allrecipes.com,4.0,1,91
Coriander, Barley, Leek Soup Recipe - Allrecipes.com,3.7,6,442
Corn and Bean Soup Recipe - Allrecipes.com,2.5,2,91
Corn and Cheddar Chowder Recipe - Allrecipes.com,4.6,41,1596
Corn and Chicken Chowder Recipe - Allrecipes.com,4.2,50,2323
Corn and Chicken Soup Recipe - Allrecipes.com,3.8,4,634
Corn and Crab Bisque Recipe - Allrecipes.com,4.6,83,3050
Corn and Egg Flower Soup Recipe - Allrecipes.com,4.5,11,341
Corn and Potato Chowder Recipe - Allrecipes.com,4.4,9,675
Corn Cheese Chowder Recipe - Allrecipes.com,4.6,39,1185
Corn Chili Recipe - Allrecipes.com,4.5,12,884
Corn Chip Pie Recipe - Allrecipes.com,4.8,4,360
Corn Chowder Recipe - Allrecipes.com,4.4,37,2191
Corn Chowder - Fast and Great Recipe - Allrecipes.com,4.4,22,1688
Corn Chowder I Recipe - Allrecipes.com,4.5,90,2758
Corn Chowder II Recipe - Allrecipes.com,4.6,79,2200
Corn Chowder III Recipe - Allrecipes.com,4.1,10,743
Corn Chowder IV Recipe - Allrecipes.com,4.5,38,2191
Corn Chowder with Beef Recipe - Allrecipes.com,3.2,11,400
Corn Chowder with Sausage Recipe - Allrecipes.com,4.6,101,2797
Corn Soup Recipe - Allrecipes.com,0.0,0,274
Corn, Sausage and Pepper Chowder Recipe - Allrecipes.com,4.6,37,1438
Corn-Bacon Chowder Recipe - Allrecipes.com,4.6,8,291
Corned Beef and Cabbage II Recipe - Allrecipes.com,4.6,127,10259
Cornish Hen Soup Recipe - Allrecipes.com,4.3,12,249
Cornucopia Chili Recipe - Allrecipes.com,3.9,12,421
Corny Potato Chowder Recipe - Allrecipes.com,4.3,3,98
Corrigan's Minestrone Recipe - Allrecipes.com,4.3,122,9436
Country Beef Stew Recipe - Allrecipes.com,3.6,5,535
Country Cabbage Soup Recipe - Allrecipes.com,4.5,13,772
Country Chicken Soup Recipe - Allrecipes.com,4.0,1,371
Country Chicken Stew Recipe - Allrecipes.com,3.8,3,416
Country Chicken Vegetable Soup Recipe - Allrecipes.com,3.0,2,251
Country Soup in a Jar Recipe - Allrecipes.com,4.2,27,3022
Couscous Royale Recipe - Allrecipes.com,4.5,14,578
Cowboy Stew I Recipe - Allrecipes.com,4.4,45,1577
Cowboy Stew II Recipe - Allrecipes.com,4.2,20,759
Cozy Cottage Beef Stew Soup Recipe - Allrecipes.com,4.0,44,3903
Crab and Corn Chowder Recipe - Allrecipes.com,4.5,3,342
Crab and Red Pepper Soup Recipe - Allrecipes.com,4.0,1,450
Crab and Sweet Corn Soup Recipe - Allrecipes.com,4.0,1,209
Crab Bisque Recipe - Allrecipes.com,4.1,13,404
Crab Whiskey Soup Recipe - Allrecipes.com,3.3,1,227
Crabmeat and Asparagus Soup Recipe - Allrecipes.com,2.1,7,228
Crabmeat and Corn Soup Recipe - Allrecipes.com,4.5,70,2412
Crawfish and Corn Soup Recipe - Allrecipes.com,4.8,22,474
Crawfish Bisque Recipe - Allrecipes.com,4.5,5,318
Crawfish Chowder Recipe - Allrecipes.com,4.8,156,5018
Crawfish Etoufee Recipe - Allrecipes.com,4.4,7,375
Crawfish Etouffee Recipe - Allrecipes.com,3.4,10,228
Crawfish Etouffee II Recipe - Allrecipes.com,4.2,33,1171
Crawfish Etouffee III Recipe - Allrecipes.com,3.0,4,192
Crawfish Etouffee IV Recipe - Allrecipes.com,4.7,22,1023
Crawfish Etouffee Like Maw-Maw Used to Make Recipe - Allrecipes.com,4.2,35,2222
